User_ID,Region,Language_Preference,Subscription_Plan,Device_Type,Avg_Watch_Hours,Tenure_Months
4140,Northeast India,Telugu,Mobile,Smart TV,3.1,2
4141,West India,Marathi,Standard,Mobile,3.7,36
4142,Northeast India,Malayalam,Premium,Smart TV,3.5,45
4143,East India,Tamil,Standard,Mobile,5.6,17
4144,West India,Punjabi,Premium,Smart TV,4.3,43
4145,Northeast India,Bengali,Mobile,Smart TV,4.7,2
4146,North India,Bengali,Mobile,Mobile,4.1,4
4147,West India,Malayalam,Standard,Laptop,3.7,44
4148,North India,Gujarati,Premium,Mobile,4.0,34
4149,South India,Bengali,Standard,Mobile,1.1,1
4150,West India,Malayalam,Standard,Mobile,3.2,23
4151,North India,Bengali,Basic,Smart TV,1.8,6
4152,East India,Marathi,Mobile,Mobile,2.1,16
4153,East India,Telugu,Premium,Smart TV,4.9,2
4154,South India,Gujarati,Basic,Mobile,2.2,46
4155,West India,Marathi,Basic,Mobile,1.9,12
4156,West India,Malayalam,Standard,Mobile,4.0,27
4157,West India,Tamil,Mobile,Smart TV,3.4,19
4158,South India,Kannada,Standard,Laptop,4.0,28
4159,West India,Tamil,Mobile,Smart TV,5.6,35
4160,East India,Hindi,Standard,Smart TV,4.2,43
4161,North India,Kannada,Standard,Mobile,1.6,4
4162,East India,Malayalam,Basic,Mobile,4.6,7
4163,East India,Hindi,Basic,Smart TV,3.2,37
4164,North India,Bengali,Mobile,Mobile,3.7,25
4165,East India,Bengali,Basic,Laptop,1.5,41
4166,South India,Kannada,Basic,Smart TV,4.1,17
4167,North India,Punjabi,Basic,Mobile,1.9,41
4168,East India,Tamil,Mobile,Smart TV,4.1,14
4169,Northeast India,Hindi,Mobile,Mobile,2.6,37
4170,East India,Tamil,Mobile,Smart TV,4.4,2
4171,South India,Kannada,Standard,Tablet,1.9,24
4172,West India,Marathi,Mobile,Mobile,1.6,15
4173,East India,Bengali,Premium,Laptop,2.9,33
4174,West India,Hindi,Standard,Smart TV,3.8,12
4175,Northeast India,Hindi,Standard,Laptop,2.1,19
4176,East India,Malayalam,Standard,Laptop,3.7,47
4177,North India,Hindi,Mobile,Laptop,4.5,5
4178,West India,Kannada,Standard,Tablet,1.9,1
4179,Northeast India,Hindi,Basic,Smart TV,3.7,43
4180,North India,Hindi,Premium,Mobile,4.1,9
4181,North India,Tamil,Premium,Mobile,3.3,39
4182,North India,Telugu,Mobile,Mobile,3.4,34
4183,North India,Hindi,Basic,Laptop,1.8,29
4184,East India,Punjabi,Basic,Smart TV,4.0,46
4185,East India,Gujarati,Standard,Smart TV,3.6,2
4186,East India,Malayalam,Mobile,Smart TV,3.7,19
4187,Northeast India,Tamil,Mobile,Laptop,6.0,28
4188,Northeast India,Malayalam,Basic,Tablet,3.3,35
4189,Northeast India,Marathi,Basic,Mobile,3.9,40
4190,South India,Hindi,Premium,Mobile,5.0,22
4191,Northeast India,Bengali,Standard,Mobile,3.4,4
4192,East India,Punjabi,Basic,Mobile,2.6,8
4193,East India,Tamil,Mobile,Smart TV,4.0,1
4194,South India,Malayalam,Mobile,Mobile,2.7,36
4195,South India,Hindi,Basic,Mobile,4.9,7
4196,Northeast India,Bengali,Standard,Mobile,4.1,25
4197,West India,Bengali,Basic,Smart TV,2.5,29
4198,South India,Marathi,Basic,Laptop,2.0,1
4199,North India,Punjabi,Premium,Laptop,3.7,18
4200,East India,Telugu,Premium,Mobile,3.8,4
4201,North India,Punjabi,Mobile,Laptop,2.0,20
4202,East India,Marathi,Mobile,Mobile,4.4,46
4203,East India,Kannada,Basic,Mobile,4.3,8
4204,South India,Tamil,Standard,Mobile,3.9,27
4205,South India,Marathi,Premium,Laptop,4.4,39
4206,North India,Marathi,Mobile,Mobile,2.3,35
4207,East India,Tamil,Mobile,Mobile,2.4,25
4208,North India,Tamil,Premium,Mobile,3.2,14
4209,West India,Tamil,Standard,Laptop,2.7,44
4210,North India,Hindi,Premium,Laptop,4.1,47
4211,Northeast India,Malayalam,Basic,Mobile,4.5,40
4212,North India,Gujarati,Basic,Laptop,2.7,31
4213,Northeast India,Tamil,Mobile,Mobile,2.5,5
4214,Northeast India,Malayalam,Mobile,Tablet,4.5,17
4215,Northeast India,Gujarati,Basic,Laptop,2.3,10
4216,West India,Malayalam,Basic,Smart TV,3.2,43
4217,North India,Tamil,Mobile,Laptop,2.3,16
4218,North India,Telugu,Premium,Mobile,2.8,4
4219,West India,Marathi,Mobile,Tablet,1.7,5
4220,East India,Malayalam,Standard,Laptop,5.0,42
4221,South India,Bengali,Mobile,Smart TV,4.7,46
4222,North India,Bengali,Standard,Mobile,2.5,41
4223,South India,Malayalam,Mobile,Mobile,4.1,20
4224,West India,Tamil,Standard,Laptop,1.8,6
4225,East India,Punjabi,Mobile,Laptop,4.2,11
4226,East India,Tamil,Basic,Mobile,2.4,17
4227,East India,Tamil,Standard,Mobile,5.0,41
4228,West India,Punjabi,Mobile,Mobile,4.1,3
4229,Northeast India,Telugu,Mobile,Smart TV,3.1,16
4230,Northeast India,Kannada,Premium,Smart TV,3.0,36
4231,South India,Bengali,Premium,Mobile,3.7,26
4232,Northeast India,Marathi,Mobile,Smart TV,2.4,24
4233,Northeast India,Bengali,Mobile,Smart TV,4.8,47
4234,East India,Kannada,Mobile,Smart TV,3.9,34
4235,East India,Hindi,Mobile,Laptop,4.7,20
4236,South India,Telugu,Premium,Smart TV,0.6,17
4237,North India,Telugu,Basic,Smart TV,3.5,20
4238,South India,Hindi,Basic,Smart TV,3.8,16
4239,South India,Marathi,Premium,Mobile,3.5,4
4240,West India,Punjabi,Basic,Mobile,3.5,18
4241,West India,Gujarati,Standard,Smart TV,3.1,36
4242,South India,Kannada,Basic,Mobile,6.2,35
4243,South India,Gujarati,Basic,Laptop,3.8,30
4244,South India,Marathi,Basic,Mobile,3.6,18
4245,Northeast India,Punjabi,Mobile,Mobile,4.6,21
4246,West India,Telugu,Mobile,Mobile,2.8,32
4247,South India,Punjabi,Mobile,Smart TV,2.0,5
4248,East India,Bengali,Mobile,Laptop,4.6,41
4249,East India,Kannada,Basic,Laptop,3.1,23
4250,Northeast India,Punjabi,Basic,Mobile,5.1,30
4251,Northeast India,Tamil,Basic,Mobile,5.1,27
4252,North India,Tamil,Mobile,Tablet,0.7,15
4253,North India,Punjabi,Standard,Mobile,3.6,41
4254,North India,Telugu,Mobile,Smart TV,4.8,14
4255,Northeast India,Punjabi,Basic,Mobile,1.4,21
4256,Northeast India,Malayalam,Standard,Mobile,3.9,34
4257,Northeast India,Marathi,Mobile,Laptop,4.3,26
4258,East India,Tamil,Standard,Mobile,3.4,25
4259,Northeast India,Gujarati,Standard,Smart TV,3.4,45
4260,East India,Punjabi,Mobile,Mobile,4.9,31
4261,North India,Tamil,Mobile,Tablet,1.7,6
4262,North India,Marathi,Premium,Smart TV,4.5,4
4263,North India,Marathi,Mobile,Laptop,4.1,24
4264,South India,Gujarati,Standard,Mobile,5.1,42
4265,South India,Malayalam,Basic,Laptop,2.4,31
4266,West India,Punjabi,Mobile,Mobile,5.3,19
4267,West India,Hindi,Mobile,Mobile,1.8,11
4268,West India,Punjabi,Basic,Mobile,3.1,29
4269,South India,Kannada,Basic,Tablet,2.1,5
4270,South India,Bengali,Standard,Mobile,4.4,18
4271,West India,Telugu,Premium,Mobile,2.6,3
4272,West India,Marathi,Standard,Smart TV,4.9,40
4273,Northeast India,Hindi,Mobile,Smart TV,1.5,11
4274,West India,Telugu,Premium,Laptop,3.0,21
4275,Northeast India,Tamil,Standard,Smart TV,5.6,30
4276,East India,Punjabi,Premium,Laptop,2.6,19
4277,South India,Telugu,Basic,Mobile,4.8,25
4278,West India,Tamil,Standard,Tablet,4.3,35
4279,South India,Bengali,Basic,Smart TV,1.9,12
4280,South India,Tamil,Basic,Smart TV,3.8,47
4281,South India,Hindi,Premium,Smart TV,5.3,26
4282,East India,Marathi,Mobile,Laptop,3.0,5
4283,North India,Gujarati,Mobile,Mobile,2.7,19
4284,West India,Tamil,Premium,Smart TV,3.9,27
4285,North India,Punjabi,Mobile,Laptop,3.2,38
4286,North India,Telugu,Premium,Laptop,1.7,29
4287,North India,Gujarati,Standard,Laptop,3.2,12
4288,South India,Gujarati,Mobile,Smart TV,2.9,19
4289,Northeast India,Telugu,Basic,Mobile,3.3,9
4290,South India,Telugu,Standard,Laptop,0.6,18
4291,South India,Marathi,Basic,Mobile,3.9,29
4292,North India,Hindi,Premium,Smart TV,1.5,3
4293,South India,Bengali,Premium,Smart TV,4.4,23
4294,North India,Hindi,Basic,Tablet,4.8,30
4295,Northeast India,Telugu,Mobile,Smart TV,1.1,46
4296,West India,Punjabi,Premium,Laptop,5.1,24
4297,North India,Malayalam,Basic,Mobile,3.4,37
4298,Northeast India,Malayalam,Mobile,Laptop,4.8,37
4299,West India,Bengali,Standard,Mobile,4.6,4
4300,East India,Telugu,Premium,Mobile,1.8,28
4301,North India,Malayalam,Standard,Mobile,2.5,16
4302,North India,Bengali,Basic,Laptop,5.4,13
4303,East India,Gujarati,Standard,Mobile,2.0,8
4304,East India,Bengali,Standard,Laptop,3.9,25
4305,North India,Gujarati,Premium,Mobile,2.6,2
4306,East India,Marathi,Premium,Mobile,2.4,30
4307,South India,Malayalam,Basic,Mobile,3.5,40
4308,West India,Bengali,Standard,Smart TV,6.1,3
4309,West India,Bengali,Premium,Laptop,4.4,23
4310,West India,Bengali,Mobile,Smart TV,2.2,29
4311,South India,Punjabi,Mobile,Tablet,3.7,41
4312,East India,Bengali,Premium,Tablet,1.3,30
4313,Northeast India,Punjabi,Mobile,Smart TV,0.8,11
4314,East India,Marathi,Mobile,Smart TV,3.7,21
4315,North India,Kannada,Mobile,Mobile,4.4,27
4316,West India,Telugu,Basic,Tablet,5.4,24
4317,East India,Gujarati,Mobile,Mobile,3.9,31
4318,Northeast India,Telugu,Basic,Mobile,3.5,30
4319,North India,Hindi,Premium,Laptop,3.1,1
4320,South India,Malayalam,Standard,Smart TV,4.1,1
4321,South India,Tamil,Standard,Mobile,2.0,8
4322,Northeast India,Marathi,Mobile,Smart TV,2.7,42
4323,North India,Punjabi,Standard,Mobile,2.1,34
4324,West India,Hindi,Standard,Smart TV,2.9,16
4325,East India,Bengali,Standard,Mobile,2.6,27
4326,North India,Hindi,Mobile,Laptop,2.5,4
4327,South India,Hindi,Basic,Mobile,2.7,19
4328,Northeast India,Gujarati,Standard,Mobile,3.8,29
4329,Northeast India,Tamil,Standard,Smart TV,5.0,41
4330,East India,Hindi,Standard,Mobile,3.8,3
4331,Northeast India,Gujarati,Basic,Smart TV,2.8,11
4332,Northeast India,Bengali,Basic,Mobile,4.0,8
4333,North India,Telugu,Standard,Smart TV,3.6,39
4334,West India,Bengali,Mobile,Smart TV,3.7,33
4335,East India,Malayalam,Standard,Smart TV,3.5,8
4336,North India,Hindi,Premium,Mobile,5.6,25
4337,West India,Hindi,Standard,Mobile,3.6,24
4338,North India,Telugu,Mobile,Mobile,2.8,26
4339,North India,Marathi,Mobile,Smart TV,2.6,26
4340,Northeast India,Hindi,Standard,Mobile,4.6,17
4341,West India,Tamil,Premium,Mobile,2.1,27
4342,East India,Kannada,Basic,Mobile,5.1,29
4343,East India,Hindi,Basic,Laptop,1.2,43
4344,West India,Kannada,Mobile,Mobile,5.0,39
4345,Northeast India,Bengali,Standard,Smart TV,4.5,9
4346,South India,Marathi,Standard,Mobile,3.0,14
4347,North India,Gujarati,Premium,Tablet,2.6,5
4348,Northeast India,Punjabi,Basic,Mobile,5.0,30
4349,West India,Marathi,Standard,Laptop,5.7,28
4350,North India,Punjabi,Basic,Laptop,2.8,45
4351,East India,Bengali,Basic,Mobile,4.2,37
4352,South India,Marathi,Standard,Mobile,4.7,8
4353,East India,Gujarati,Mobile,Mobile,4.2,15
4354,West India,Punjabi,Basic,Mobile,3.6,28
4355,North India,Telugu,Standard,Mobile,3.0,36
4356,West India,Tamil,Basic,Laptop,3.8,33
4357,North India,Marathi,Mobile,Mobile,1.0,6
4358,Northeast India,Bengali,Basic,Smart TV,5.1,12
4359,South India,Hindi,Basic,Laptop,1.5,7
4360,Northeast India,Gujarati,Premium,Mobile,2.5,45
4361,Northeast India,Punjabi,Mobile,Tablet,3.1,28
4362,West India,Punjabi,Standard,Mobile,2.3,7
4363,South India,Tamil,Mobile,Smart TV,2.1,41
4364,North India,Punjabi,Mobile,Smart TV,5.2,1
4365,North India,Kannada,Mobile,Laptop,5.7,24
4366,East India,Malayalam,Premium,Smart TV,5.4,45
4367,North India,Kannada,Mobile,Tablet,4.5,19
4368,West India,Punjabi,Standard,Smart TV,6.5,32
4369,Northeast India,Gujarati,Basic,Laptop,3.2,30
4370,Northeast India,Marathi,Premium,Laptop,3.1,1
4371,Northeast India,Bengali,Standard,Laptop,3.5,32
4372,South India,Hindi,Standard,Smart TV,5.2,20
4373,North India,Marathi,Premium,Mobile,4.2,21
4374,West India,Telugu,Standard,Smart TV,5.6,19
4375,South India,Marathi,Standard,Smart TV,3.6,30
4376,East India,Marathi,Mobile,Mobile,1.7,28
4377,West India,Bengali,Mobile,Laptop,2.7,32
4378,West India,Tamil,Standard,Smart TV,4.7,30
4379,West India,Punjabi,Basic,Tablet,2.9,23
4380,Northeast India,Tamil,Basic,Smart TV,3.6,27
4381,West India,Telugu,Basic,Mobile,3.8,37
4382,North India,Hindi,Basic,Smart TV,5.7,26
4383,West India,Kannada,Standard,Laptop,4.6,3
4384,Northeast India,Hindi,Mobile,Smart TV,4.3,31
4385,West India,Punjabi,Premium,Laptop,3.7,2
4386,East India,Hindi,Premium,Mobile,2.5,10
4387,East India,Malayalam,Premium,Tablet,3.8,38
4388,Northeast India,Kannada,Basic,Smart TV,6.1,19
4389,North India,Telugu,Basic,Mobile,4.1,31
4390,North India,Punjabi,Premium,Mobile,2.8,29
4391,South India,Gujarati,Premium,Laptop,3.0,25
4392,Northeast India,Telugu,Standard,Mobile,5.2,32
4393,West India,Malayalam,Basic,Laptop,2.9,17
4394,Northeast India,Kannada,Basic,Smart TV,3.3,45
4395,South India,Bengali,Standard,Laptop,2.1,23
4396,Northeast India,Malayalam,Mobile,Mobile,3.2,18
4397,Northeast India,Telugu,Standard,Smart TV,4.1,11
4398,South India,Punjabi,Standard,Mobile,3.1,20
4399,North India,Punjabi,Standard,Laptop,3.5,13
4400,West India,Kannada,Basic,Tablet,2.1,24
4401,South India,Tamil,Basic,Mobile,2.8,43
4402,East India,Kannada,Premium,Laptop,6.1,20
4403,North India,Kannada,Standard,Mobile,3.3,42
4404,East India,Malayalam,Standard,Laptop,3.9,28
4405,North India,Punjabi,Standard,Smart TV,2.5,35
4406,West India,Telugu,Standard,Mobile,3.6,21
4407,West India,Bengali,Standard,Smart TV,3.2,6
4408,Northeast India,Hindi,Basic,Smart TV,4.8,7
4409,East India,Marathi,Basic,Mobile,4.8,29
4410,North India,Bengali,Basic,Laptop,4.9,23
4411,West India,Hindi,Mobile,Mobile,3.6,5
4412,South India,Tamil,Mobile,Tablet,5.9,22
4413,West India,Telugu,Mobile,Laptop,4.5,9
4414,South India,Punjabi,Premium,Smart TV,1.8,32
4415,North India,Gujarati,Mobile,Mobile,5.4,10
4416,West India,Kannada,Mobile,Mobile,3.5,46
4417,West India,Bengali,Mobile,Tablet,4.9,43
4418,North India,Hindi,Standard,Tablet,2.2,28
4419,West India,Gujarati,Mobile,Laptop,3.4,11
4420,South India,Bengali,Basic,Mobile,4.4,7
4421,West India,Telugu,Mobile,Laptop,3.8,30
4422,East India,Punjabi,Standard,Smart TV,3.3,43
4423,Northeast India,Bengali,Premium,Smart TV,0.5,45
4424,South India,Bengali,Premium,Mobile,2.6,38
4425,East India,Punjabi,Basic,Laptop,2.3,34
4426,North India,Tamil,Standard,Tablet,1.3,46
4427,South India,Malayalam,Basic,Mobile,2.6,28
4428,Northeast India,Bengali,Basic,Laptop,5.7,32
4429,Northeast India,Punjabi,Basic,Laptop,4.9,16
4430,North India,Malayalam,Mobile,Mobile,2.5,39
4431,North India,Punjabi,Standard,Mobile,2.8,1
4432,South India,Punjabi,Mobile,Mobile,2.8,34
4433,West India,Tamil,Basic,Mobile,4.4,41
4434,North India,Punjabi,Basic,Mobile,4.0,23
4435,West India,Telugu,Basic,Mobile,2.6,20
4436,East India,Bengali,Standard,Laptop,2.8,18
4437,Northeast India,Hindi,Standard,Smart TV,4.8,18
4438,West India,Hindi,Standard,Mobile,5.3,42
4439,Northeast India,Hindi,Basic,Mobile,2.4,40
4440,West India,Punjabi,Mobile,Smart TV,3.4,21
4441,East India,Gujarati,Basic,Tablet,3.7,8
4442,North India,Malayalam,Premium,Smart TV,3.3,34
4443,East India,Malayalam,Premium,Mobile,4.9,11
4444,North India,Punjabi,Standard,Laptop,3.3,43
4445,North India,Telugu,Mobile,Smart TV,5.8,43
4446,Northeast India,Telugu,Mobile,Laptop,4.9,10
4447,East India,Kannada,Basic,Mobile,2.7,8
4448,West India,Punjabi,Premium,Smart TV,3.6,47
4449,East India,Marathi,Standard,Tablet,2.3,8
4450,Northeast India,Tamil,Premium,Smart TV,3.0,19
4451,North India,Hindi,Standard,Mobile,4.5,1
4452,Northeast India,Tamil,Mobile,Smart TV,3.8,3
4453,South India,Hindi,Mobile,Smart TV,6.0,44
4454,South India,Punjabi,Mobile,Laptop,2.0,32
4455,West India,Gujarati,Basic,Laptop,3.5,16
4456,Northeast India,Kannada,Mobile,Smart TV,2.9,30
4457,West India,Telugu,Standard,Mobile,3.1,28
4458,West India,Gujarati,Standard,Laptop,3.6,28
4459,South India,Tamil,Basic,Laptop,2.7,16
4460,West India,Tamil,Mobile,Mobile,4.6,41
4461,South India,Telugu,Mobile,Laptop,5.6,33
4462,North India,Kannada,Standard,Mobile,0.7,25
4463,Northeast India,Hindi,Basic,Mobile,5.2,18
4464,West India,Gujarati,Basic,Tablet,6.5,26
4465,South India,Kannada,Premium,Smart TV,3.7,6
4466,East India,Bengali,Basic,Smart TV,2.8,38
4467,West India,Malayalam,Basic,Mobile,2.8,44
4468,North India,Hindi,Standard,Smart TV,3.1,3
4469,North India,Bengali,Standard,Smart TV,4.0,43
4470,East India,Hindi,Standard,Laptop,3.0,6
4471,South India,Hindi,Basic,Mobile,3.4,14
4472,West India,Hindi,Basic,Mobile,2.4,18
4473,South India,Kannada,Standard,Mobile,3.0,16
4474,North India,Kannada,Basic,Smart TV,3.0,24
4475,South India,Bengali,Standard,Mobile,3.5,13
4476,North India,Tamil,Premium,Mobile,1.8,1
4477,South India,Telugu,Premium,Smart TV,3.1,38
4478,East India,Gujarati,Mobile,Tablet,3.2,14
4479,Northeast India,Gujarati,Mobile,Mobile,3.7,17
4480,East India,Marathi,Mobile,Tablet,5.2,13
4481,East India,Punjabi,Standard,Smart TV,3.4,13
4482,Northeast India,Punjabi,Basic,Laptop,2.0,9
4483,Northeast India,Bengali,Mobile,Mobile,3.7,6
4484,West India,Hindi,Mobile,Laptop,2.6,6
4485,West India,Hindi,Basic,Mobile,2.6,30
4486,East India,Malayalam,Mobile,Tablet,3.1,37
4487,East India,Tamil,Mobile,Mobile,2.9,46
4488,North India,Marathi,Standard,Laptop,2.2,14
4489,North India,Kannada,Mobile,Laptop,2.9,4
4490,West India,Hindi,Mobile,Laptop,4.0,34
4491,West India,Marathi,Standard,Mobile,3.5,2
4492,North India,Gujarati,Standard,Smart TV,2.3,17
4493,North India,Malayalam,Basic,Laptop,2.5,42
4494,South India,Kannada,Mobile,Mobile,3.6,14
4495,South India,Marathi,Standard,Mobile,2.3,17
4496,North India,Bengali,Basic,Smart TV,2.4,30
4497,South India,Kannada,Mobile,Mobile,2.8,43
4498,Northeast India,Punjabi,Mobile,Mobile,2.3,29
4499,West India,Kannada,Mobile,Mobile,3.6,7
4500,West India,Malayalam,Basic,Mobile,3.1,9
4501,North India,Kannada,Premium,Smart TV,5.2,46
4502,East India,Telugu,Standard,Mobile,2.1,23
4503,North India,Tamil,Basic,Laptop,4.9,36
4504,South India,Malayalam,Basic,Smart TV,3.8,14
4505,East India,Bengali,Standard,Mobile,5.3,20
4506,South India,Malayalam,Basic,Mobile,5.1,17
4507,Northeast India,Gujarati,Mobile,Tablet,3.0,32
4508,South India,Bengali,Standard,Smart TV,1.8,25
4509,Northeast India,Punjabi,Premium,Smart TV,3.3,30
4510,Northeast India,Kannada,Basic,Mobile,1.1,27
4511,South India,Kannada,Standard,Mobile,4.3,27
4512,South India,Gujarati,Basic,Smart TV,3.7,46
4513,Northeast India,Marathi,Basic,Laptop,2.8,31
4514,East India,Gujarati,Mobile,Mobile,3.0,45
4515,Northeast India,Telugu,Standard,Mobile,2.3,26
4516,West India,Hindi,Standard,Mobile,3.5,14
4517,Northeast India,Marathi,Standard,Laptop,2.3,21
4518,East India,Hindi,Mobile,Smart TV,3.5,28
4519,West India,Punjabi,Mobile,Smart TV,3.9,15
4520,North India,Tamil,Basic,Smart TV,4.3,30
4521,North India,Tamil,Basic,Mobile,4.0,25
4522,East India,Kannada,Basic,Laptop,3.1,11
4523,Northeast India,Tamil,Premium,Mobile,4.0,44
4524,South India,Gujarati,Standard,Smart TV,3.7,11
4525,East India,Marathi,Basic,Smart TV,3.7,28
4526,West India,Kannada,Mobile,Mobile,2.3,5
4527,West India,Kannada,Mobile,Smart TV,2.0,28
4528,North India,Marathi,Standard,Laptop,3.8,8
4529,West India,Punjabi,Standard,Smart TV,4.1,26
4530,East India,Punjabi,Standard,Smart TV,2.8,6
4531,West India,Kannada,Basic,Smart TV,4.9,32
4532,East India,Punjabi,Mobile,Laptop,6.2,32
4533,South India,Telugu,Premium,Mobile,5.6,12
4534,North India,Telugu,Premium,Tablet,3.2,6
4535,West India,Hindi,Basic,Mobile,3.0,13
4536,East India,Malayalam,Mobile,Smart TV,4.4,39
4537,Northeast India,Bengali,Basic,Mobile,4.3,40
4538,North India,Tamil,Premium,Mobile,2.2,44
4539,South India,Punjabi,Standard,Mobile,3.2,34
4540,East India,Telugu,Standard,Mobile,4.3,23
4541,South India,Gujarati,Mobile,Smart TV,2.4,41
4542,South India,Marathi,Mobile,Smart TV,2.6,45
4543,West India,Malayalam,Mobile,Mobile,2.8,17
4544,West India,Hindi,Premium,Mobile,3.0,45
4545,East India,Bengali,Basic,Laptop,1.6,1
4546,Northeast India,Telugu,Standard,Mobile,4.3,7
4547,East India,Hindi,Mobile,Laptop,2.6,13
4548,Northeast India,Malayalam,Premium,Mobile,3.7,14
4549,South India,Marathi,Standard,Smart TV,3.6,17
4550,North India,Tamil,Mobile,Tablet,2.3,30
4551,East India,Telugu,Premium,Mobile,1.4,47
4552,East India,Marathi,Mobile,Mobile,3.6,34
4553,Northeast India,Bengali,Mobile,Mobile,3.0,27
4554,South India,Punjabi,Mobile,Mobile,4.0,25
4555,South India,Malayalam,Premium,Laptop,4.5,44
4556,Northeast India,Bengali,Premium,Laptop,1.1,35
4557,South India,Tamil,Basic,Mobile,3.2,9
4558,West India,Marathi,Standard,Mobile,4.8,6
4559,North India,Tamil,Standard,Laptop,5.2,26
4560,East India,Kannada,Standard,Smart TV,1.3,38
4561,North India,Telugu,Mobile,Mobile,4.9,39
4562,East India,Punjabi,Basic,Smart TV,2.3,27
4563,West India,Malayalam,Standard,Mobile,4.3,40
4564,South India,Gujarati,Mobile,Laptop,2.8,31
4565,Northeast India,Marathi,Basic,Mobile,4.4,3
4566,West India,Gujarati,Standard,Smart TV,3.1,24
4567,North India,Telugu,Mobile,Mobile,1.8,15
4568,Northeast India,Telugu,Premium,Laptop,2.8,6
4569,South India,Malayalam,Mobile,Mobile,4.1,11
4570,West India,Telugu,Premium,Laptop,3.0,30
4571,Northeast India,Gujarati,Mobile,Laptop,2.2,35
4572,West India,Gujarati,Mobile,Smart TV,2.0,38
4573,West India,Tamil,Mobile,Smart TV,2.5,43
4574,South India,Bengali,Standard,Mobile,2.5,40
4575,East India,Hindi,Standard,Laptop,4.2,29
4576,Northeast India,Bengali,Mobile,Laptop,3.0,23
4577,South India,Bengali,Mobile,Mobile,3.1,42
4578,West India,Punjabi,Standard,Mobile,3.3,42
4579,South India,Telugu,Basic,Smart TV,4.1,3
4580,East India,Tamil,Standard,Laptop,4.3,26
4581,Northeast India,Punjabi,Mobile,Smart TV,2.9,14
4582,East India,Punjabi,Standard,Mobile,3.2,19
4583,North India,Hindi,Standard,Smart TV,4.3,21
4584,Northeast India,Marathi,Premium,Smart TV,2.7,21
4585,East India,Gujarati,Standard,Smart TV,2.8,9
4586,West India,Telugu,Mobile,Smart TV,4.3,13
4587,Northeast India,Punjabi,Mobile,Mobile,2.8,41
4588,Northeast India,Tamil,Standard,Smart TV,3.8,44
4589,South India,Marathi,Basic,Tablet,1.6,46
4590,West India,Hindi,Premium,Mobile,4.2,37
4591,North India,Kannada,Standard,Mobile,3.3,38
4592,East India,Telugu,Basic,Mobile,4.0,45
4593,South India,Kannada,Basic,Mobile,4.8,45
4594,East India,Bengali,Basic,Smart TV,3.1,24
