Order_ID,Customer_ID,Restaurant_Name,Food_Category,Order_Amount,Delivery_Time_Minutes,Payment_Mode,Customer_Rating,Promo_Used,Order_Date,Delivery_Area,Fast_Delivery
4310,541,Biryani House,Biryani,300,45,Cash,1,Yes,1/9/2023,Zone 1,Slow
1501,194,Sushi Place,Sushi,300,25,Cash,3,No,2/23/2023,Zone 1,Fast
2454,727,Biryani House,Biryani,255,35,Wallet,4,Yes,2/12/2023,Zone 3,Slow
5279,277,Pizza Hub,Taco,400,40,Card,3,Yes,1/19/2023,Zone 2,Slow
1535,202,Biryani House,Burger,230,35,Cash,5,No,3/4/2023,Zone 3,Slow
3160,553,Burger Town,Burger,250,35,Cash,2,No,2/27/2023,Zone 2,Slow
5241,338,Pizza Hub,Sushi,230,30,Card,1,No,2/22/2023,Zone 3,Fast
3829,283,Sushi Place,Taco,400,35,Wallet,1,Yes,1/6/2023,Zone 2,Slow
5383,726,Taco Land,Biryani,300,50,Wallet,5,No,2/20/2023,Zone 3,Slow
2625,151,Biryani House,Burger,230,20,Cash,4,No,2/19/2023,Zone 3,Fast
5447,274,Pizza Hub,Pizza,250,35,Cash,4,No,2/14/2023,Zone 2,Slow
3152,997,Biryani House,Burger,350,50,Card,1,No,1/29/2023,Zone 2,Slow
4327,915,Sushi Place,Taco,300,45,Cash,2,Yes,1/12/2023,Zone 2,Slow
1270,277,Biryani House,Burger,230,40,Card,5,No,3/8/2023,Zone 3,Slow
5326,681,Sushi Place,Taco,400,50,Cash,2,No,3/12/2023,Zone 1,Slow
4815,805,Burger Town,Biryani,230,35,Card,3,No,1/7/2023,Zone 1,Slow
2356,940,Taco Land,Taco,350,25,Wallet,4,No,2/12/2023,Zone 3,Fast
5955,802,Biryani House,Pizza,255,25,Wallet,5,No,1/31/2023,Zone 3,Fast
5089,880,Pizza Hub,Pizza,200,30,Card,2,No,1/22/2023,Zone 3,Fast
1090,873,Pizza Hub,Sushi,350,40,Cash,1,No,2/17/2023,Zone 1,Slow
3177,717,Burger Town,Taco,200,50,Cash,3,Yes,3/9/2023,Zone 2,Slow
2730,832,Taco Land,Sushi,400,20,Cash,2,Yes,2/7/2023,Zone 1,Fast
3358,553,Biryani House,Burger,250,25,Card,2,Yes,1/2/2023,Zone 1,Fast
3709,136,Sushi Place,Pizza,300,25,Card,5,No,2/12/2023,Zone 2,Fast
1348,541,Burger Town,Pizza,300,45,Cash,3,Yes,1/3/2023,Zone 1,Slow
5877,435,Burger Town,Taco,200,25,Card,5,No,2/11/2023,Zone 2,Fast
5332,807,Sushi Place,Burger,300,25,Card,3,No,3/28/2023,Zone 1,Fast
2293,340,Taco Land,Sushi,350,20,Card,3,No,2/27/2023,Zone 2,Fast
5464,940,Pizza Hub,Burger,400,45,Wallet,3,Yes,3/3/2023,Zone 1,Slow
3347,630,Burger Town,Biryani,200,30,Wallet,3,No,2/9/2023,Zone 3,Fast
3991,240,Sushi Place,Sushi,300,50,Wallet,2,Yes,1/4/2023,Zone 2,Slow
3800,552,Sushi Place,Biryani,200,35,Card,2,No,2/19/2023,Zone 1,Slow
5256,244,Sushi Place,Taco,300,40,Card,3,No,2/5/2023,Zone 3,Slow
2124,916,Biryani House,Burger,400,30,Cash,3,Yes,1/3/2023,Zone 1,Fast
1573,294,Burger Town,Pizza,400,50,Cash,1,No,3/3/2023,Zone 1,Slow
5079,747,Taco Land,Burger,230,40,Wallet,5,No,2/15/2023,Zone 3,Slow
1828,264,Pizza Hub,Pizza,230,20,Wallet,2,No,2/27/2023,Zone 1,Fast
1470,151,Burger Town,Pizza,300,25,Card,2,Yes,3/12/2023,Zone 3,Fast
5150,228,Biryani House,Pizza,230,40,Cash,2,No,2/21/2023,Zone 2,Slow
3251,787,Taco Land,Taco,300,40,Cash,1,No,1/13/2023,Zone 1,Slow
4967,523,Sushi Place,Taco,350,20,Wallet,3,No,3/3/2023,Zone 2,Fast
3632,421,Taco Land,Sushi,230,35,Cash,3,No,2/28/2023,Zone 1,Slow
5232,100,Pizza Hub,Biryani,400,30,Cash,3,No,1/23/2023,Zone 2,Fast
2098,543,Sushi Place,Taco,250,35,Card,4,No,1/31/2023,Zone 1,Slow
4089,888,Taco Land,Biryani,200,45,Cash,3,Yes,3/26/2023,Zone 1,Slow
1431,376,Pizza Hub,Pizza,250,35,Wallet,1,No,2/8/2023,Zone 3,Slow
2233,955,Pizza Hub,Sushi,230,20,Wallet,3,No,3/28/2023,Zone 2,Fast
2529,546,Biryani House,Biryani,250,35,Wallet,1,No,3/6/2023,Zone 2,Slow
5351,120,Sushi Place,Burger,200,45,Cash,1,Yes,2/18/2023,Zone 3,Slow
2380,268,Pizza Hub,Taco,300,40,Card,5,Yes,1/17/2023,Zone 3,Slow
1141,945,Sushi Place,Sushi,300,20,Wallet,3,Yes,1/26/2023,Zone 1,Fast
2216,306,Sushi Place,Biryani,250,40,Cash,4,No,1/9/2023,Zone 3,Slow
4847,688,Burger Town,Taco,300,30,Wallet,1,Yes,3/5/2023,Zone 2,Fast
5187,822,Biryani House,Pizza,250,30,Card,5,Yes,1/29/2023,Zone 3,Fast
2776,325,Pizza Hub,Pizza,400,25,Card,1,Yes,1/26/2023,Zone 2,Fast
4651,328,Burger Town,Pizza,400,20,Card,4,Yes,3/9/2023,Zone 1,Fast
3452,409,Sushi Place,Burger,200,35,Card,4,Yes,3/22/2023,Zone 1,Slow
1717,830,Sushi Place,Pizza,300,20,Card,5,No,2/21/2023,Zone 3,Fast
1560,467,Pizza Hub,Biryani,250,25,Wallet,5,No,3/7/2023,Zone 2,Fast
1904,310,Burger Town,Pizza,400,35,Wallet,5,Yes,1/27/2023,Zone 2,Slow
1936,682,Burger Town,Sushi,350,20,Cash,1,No,2/28/2023,Zone 2,Fast
1296,483,Pizza Hub,Pizza,400,45,Cash,3,Yes,1/8/2023,Zone 1,Slow
5894,246,Sushi Place,Sushi,300,20,Cash,2,No,3/6/2023,Zone 2,Fast
2760,733,Sushi Place,Taco,230,50,Wallet,5,Yes,3/16/2023,Zone 2,Slow
2199,689,Burger Town,Sushi,300,25,Card,2,No,2/8/2023,Zone 2,Fast
5286,349,Taco Land,Burger,230,35,Card,4,No,1/9/2023,Zone 2,Slow
4893,216,Biryani House,Biryani,250,20,Cash,3,No,1/27/2023,Zone 2,Fast
1945,304,Biryani House,Biryani,200,20,Wallet,5,No,2/13/2023,Zone 3,Fast
2636,368,Biryani House,Taco,250,30,Wallet,4,Yes,2/4/2023,Zone 1,Fast
3241,677,Burger Town,Sushi,250,25,Wallet,4,No,1/29/2023,Zone 2,Fast
3913,710,Burger Town,Burger,300,30,Wallet,2,No,3/31/2023,Zone 3,Fast
4166,482,Pizza Hub,Biryani,200,20,Cash,1,Yes,2/13/2023,Zone 1,Fast
5788,923,Biryani House,Burger,400,20,Cash,5,No,3/16/2023,Zone 2,Fast
5443,145,Pizza Hub,Taco,250,40,Cash,1,No,1/31/2023,Zone 3,Slow
3396,695,Burger Town,Sushi,200,60,Card,1,No,1/14/2023,Zone 3,Slow
2406,669,Pizza Hub,Sushi,250,50,Wallet,3,No,1/3/2023,Zone 1,Slow
1493,794,Sushi Place,Sushi,250,40,Cash,1,Yes,1/10/2023,Zone 1,Slow
3032,910,Biryani House,Taco,400,50,Cash,5,No,1/29/2023,Zone 3,Slow
1060,261,Burger Town,Pizza,230,45,Cash,3,Yes,2/20/2023,Zone 1,Slow
2745,737,Biryani House,Pizza,250,35,Card,2,Yes,2/4/2023,Zone 2,Slow
4501,520,Sushi Place,Biryani,400,40,Cash,1,No,2/20/2023,Zone 2,Slow
1956,151,Biryani House,Taco,200,20,Cash,1,No,2/28/2023,Zone 3,Fast
5789,854,Pizza Hub,Biryani,350,45,Card,2,No,1/4/2023,Zone 3,Slow
5131,813,Sushi Place,Taco,230,25,Card,5,No,2/7/2023,Zone 2,Fast
3854,110,Taco Land,Burger,300,35,Wallet,3,Yes,3/5/2023,Zone 3,Slow
4163,681,Burger Town,Biryani,300,50,Cash,2,No,3/5/2023,Zone 3,Slow
1924,479,Pizza Hub,Taco,400,30,Cash,5,Yes,1/13/2023,Zone 3,Fast
3188,105,Burger Town,Pizza,400,50,Cash,2,Yes,1/17/2023,Zone 3,Slow
5517,454,Biryani House,Taco,250,50,Wallet,1,No,1/11/2023,Zone 2,Slow
2203,388,Pizza Hub,Taco,250,35,Wallet,1,No,3/25/2023,Zone 1,Slow
3842,895,Taco Land,Sushi,400,40,Card,5,No,1/23/2023,Zone 3,Slow
4038,275,Burger Town,Taco,400,30,Cash,2,Yes,1/6/2023,Zone 2,Fast
3751,964,Burger Town,Biryani,200,40,Card,3,Yes,3/30/2023,Zone 2,Slow
2081,986,Sushi Place,Burger,200,35,Cash,4,No,1/24/2023,Zone 2,Slow
5282,235,Burger Town,Sushi,400,20,Card,5,No,2/23/2023,Zone 2,Fast
1246,128,Sushi Place,Taco,200,45,Wallet,3,No,1/23/2023,Zone 1,Slow
1795,179,Taco Land,Biryani,250,40,Cash,1,Yes,2/27/2023,Zone 1,Slow
4686,485,Pizza Hub,Pizza,250,20,Card,2,No,2/10/2023,Zone 1,Fast
1937,160,Taco Land,Pizza,400,35,Cash,1,Yes,2/26/2023,Zone 3,Slow
5903,942,Sushi Place,Pizza,400,40,Card,2,No,3/13/2023,Zone 1,Slow
2911,497,Biryani House,Burger,400,35,Wallet,1,Yes,3/2/2023,Zone 2,Slow
2178,707,Taco Land,Pizza,350,45,Cash,1,No,3/2/2023,Zone 2,Slow
1737,649,Taco Land,Burger,230,25,Wallet,4,No,2/13/2023,Zone 1,Fast
1634,196,Taco Land,Sushi,350,45,Cash,4,No,2/11/2023,Zone 2,Slow
1216,610,Biryani House,Pizza,400,35,Wallet,2,No,1/28/2023,Zone 2,Slow
1419,715,Biryani House,Burger,400,30,Wallet,5,No,2/23/2023,Zone 2,Fast
3562,443,Taco Land,Taco,200,45,Wallet,3,Yes,1/2/2023,Zone 2,Slow
1308,855,Pizza Hub,Burger,250,25,Card,3,No,3/24/2023,Zone 3,Fast
5803,258,Biryani House,Pizza,250,25,Wallet,4,No,1/16/2023,Zone 1,Fast
2866,852,Biryani House,Burger,400,20,Wallet,4,No,1/2/2023,Zone 2,Fast
1983,912,Biryani House,Pizza,200,20,Card,1,Yes,1/15/2023,Zone 1,Fast
4778,474,Biryani House,Biryani,400,40,Card,4,No,1/20/2023,Zone 2,Slow
3287,552,Sushi Place,Biryani,250,30,Cash,5,No,1/13/2023,Zone 2,Fast
4314,520,Taco Land,Taco,350,25,Cash,3,No,3/21/2023,Zone 2,Fast
1561,766,Burger Town,Burger,250,20,Cash,4,No,2/11/2023,Zone 1,Fast
4595,115,Pizza Hub,Biryani,250,30,Card,3,No,1/8/2023,Zone 3,Fast
5887,861,Pizza Hub,Sushi,400,40,Wallet,3,No,1/1/2023,Zone 1,Slow
2402,335,Burger Town,NA,250,35,Cash,3,No,3/12/2023,Zone 1,Slow
3578,405,Taco Land,Pizza,300,45,Cash,1,No,2/15/2023,Zone 3,Slow
3944,602,Biryani House,Biryani,230,20,Wallet,2,Yes,1/23/2023,Zone 3,Fast
1570,753,Burger Town,Biryani,250,40,Card,4,Yes,2/2/2023,Zone 3,Slow
3451,919,Taco Land,Burger,250,20,Cash,1,No,1/26/2023,Zone 1,Fast
2655,572,Taco Land,Sushi,400,30,Cash,3,No,3/16/2023,Zone 3,Fast
5313,744,Sushi Place,Taco,300,60,Cash,2,No,1/23/2023,Zone 2,Slow
5883,712,Taco Land,Burger,400,20,Card,5,No,2/21/2023,Zone 2,Fast
3228,627,Burger Town,Taco,200,50,Wallet,2,No,3/30/2023,Zone 2,Slow
5786,288,Pizza Hub,Taco,300,20,Wallet,4,Yes,1/18/2023,Zone 1,Fast
3847,800,Pizza Hub,Taco,400,35,Card,4,No,1/19/2023,Zone 1,Slow
4885,375,Biryani House,Burger,230,40,Wallet,3,Yes,1/3/2023,Zone 3,Slow
1344,933,Biryani House,Taco,200,20,Cash,4,Yes,3/15/2023,Zone 1,Fast
4183,112,Sushi Place,Pizza,200,60,Wallet,1,Yes,3/31/2023,Zone 2,Slow
4677,569,Burger Town,Pizza,400,30,Cash,1,Yes,1/6/2023,Zone 2,Fast
5311,695,Pizza Hub,Taco,300,30,Cash,4,No,2/11/2023,Zone 3,Fast
3876,134,Pizza Hub,Burger,250,45,Card,4,No,2/3/2023,Zone 1,Slow
5950,584,Sushi Place,Burger,400,40,Card,4,No,2/25/2023,Zone 2,Slow
1404,935,Burger Town,Pizza,300,20,Card,3,No,1/26/2023,Zone 3,Fast
2902,645,Biryani House,Biryani,250,40,Cash,1,Yes,3/8/2023,Zone 1,Slow
1172,183,Biryani House,Taco,300,25,Card,3,No,1/8/2023,Zone 3,Fast
2117,237,Biryani House,Biryani,200,25,Card,5,No,3/24/2023,Zone 3,Fast
2701,676,Pizza Hub,Burger,400,30,Card,2,Yes,3/2/2023,Zone 3,Fast
4944,769,Pizza Hub,Sushi,200,30,Wallet,3,No,2/24/2023,Zone 1,Fast
1917,671,Sushi Place,Burger,350,20,Cash,4,No,1/27/2023,Zone 1,Fast
5915,614,Biryani House,Pizza,200,35,Wallet,3,No,1/12/2023,Zone 3,Slow
3958,626,Taco Land,Taco,300,45,Cash,3,No,3/26/2023,Zone 1,Slow
4112,269,Taco Land,Biryani,400,45,Wallet,2,Yes,2/4/2023,Zone 1,Slow
2865,507,Taco Land,Pizza,250,30,Card,4,No,1/30/2023,Zone 1,Fast
1306,226,Biryani House,Pizza,300,20,Card,3,No,1/21/2023,Zone 2,Fast
2851,658,Biryani House,Biryani,230,30,Card,3,Yes,1/8/2023,Zone 2,Fast
1830,850,Pizza Hub,Biryani,400,30,Card,1,No,1/22/2023,Zone 1,Fast
1424,868,Biryani House,Biryani,300,45,Card,2,No,3/25/2023,Zone 2,Slow
4751,593,Pizza Hub,Pizza,400,40,Wallet,3,Yes,1/28/2023,Zone 3,Slow
5872,796,Sushi Place,Pizza,300,45,Card,4,No,2/2/2023,Zone 1,Slow
2805,113,Taco Land,Biryani,300,50,Wallet,5,Yes,1/15/2023,Zone 3,Slow
5720,896,Biryani House,Pizza,200,25,Card,3,No,2/6/2023,Zone 3,Fast
3419,952,Pizza Hub,Taco,400,25,Cash,3,No,2/12/2023,Zone 3,Fast
1091,671,Biryani House,Biryani,230,20,Card,4,Yes,2/26/2023,Zone 1,Fast
1858,156,Biryani House,Biryani,230,45,Wallet,3,No,1/21/2023,Zone 1,Slow
5009,702,Pizza Hub,Taco,400,40,Card,4,No,1/20/2023,Zone 1,Slow
1811,249,Biryani House,Taco,300,20,Card,1,No,3/3/2023,Zone 3,Fast
2753,814,Biryani House,Pizza,350,45,Cash,5,No,3/27/2023,Zone 2,Slow
4761,328,Biryani House,Burger,230,60,Wallet,2,No,2/8/2023,Zone 2,Slow
4579,886,Pizza Hub,Biryani,350,50,Cash,1,No,3/22/2023,Zone 1,Slow
2331,118,Biryani House,Pizza,300,25,Card,3,Yes,3/14/2023,Zone 3,Fast
3012,746,Sushi Place,Sushi,200,30,Card,4,Yes,1/22/2023,Zone 1,Fast
4692,800,Pizza Hub,Pizza,200,50,Card,1,No,2/3/2023,Zone 3,Slow
3386,729,Biryani House,Biryani,250,35,Wallet,4,No,1/31/2023,Zone 1,Slow
1206,661,Sushi Place,Pizza,200,40,Wallet,1,No,3/18/2023,Zone 1,Slow
4582,564,Burger Town,Taco,230,35,Wallet,3,No,3/5/2023,Zone 3,Slow
5217,171,Burger Town,Biryani,300,20,Cash,4,No,2/16/2023,Zone 1,Fast
2739,474,Biryani House,Pizza,250,25,Cash,2,Yes,1/29/2023,Zone 2,Fast
4896,469,Pizza Hub,Biryani,200,45,Card,5,No,1/16/2023,Zone 2,Slow
4016,868,Biryani House,Pizza,400,20,Wallet,4,No,1/5/2023,Zone 3,Fast
3004,464,Pizza Hub,Taco,300,40,Wallet,2,No,3/21/2023,Zone 3,Slow
2592,422,Pizza Hub,Taco,200,40,Wallet,3,No,3/3/2023,Zone 3,Slow
3003,758,Pizza Hub,Burger,300,35,Wallet,1,Yes,2/22/2023,Zone 2,Slow
3919,277,Taco Land,Pizza,250,30,Wallet,4,Yes,1/23/2023,Zone 2,Fast
1108,740,Pizza Hub,Pizza,400,20,Cash,4,Yes,1/17/2023,Zone 2,Fast
3981,186,Taco Land,Pizza,400,25,Card,1,Yes,3/7/2023,Zone 3,Fast
3495,382,Biryani House,Burger,250,35,Card,4,Yes,1/22/2023,Zone 1,Slow
2691,551,Taco Land,Sushi,230,45,Cash,4,Yes,3/28/2023,Zone 3,Slow
4985,546,Burger Town,Pizza,400,25,Card,1,Yes,1/29/2023,Zone 3,Fast
5331,636,Sushi Place,Taco,400,45,Wallet,5,No,2/14/2023,Zone 3,Slow
2722,460,Biryani House,Biryani,400,35,Wallet,1,No,3/27/2023,Zone 1,Slow
5396,290,Burger Town,Taco,400,35,Card,2,No,3/7/2023,Zone 2,Slow
5910,968,Pizza Hub,Burger,200,30,Card,5,No,3/17/2023,Zone 2,Fast
2876,680,Taco Land,Sushi,230,25,Wallet,1,Yes,3/19/2023,Zone 3,Fast
3848,407,Pizza Hub,Burger,200,50,Card,3,No,1/9/2023,Zone 2,Slow
3135,844,Taco Land,Taco,250,25,Cash,3,Yes,2/27/2023,Zone 1,Fast
3915,439,Sushi Place,Burger,200,50,Wallet,1,No,3/20/2023,Zone 3,Slow
4807,181,Biryani House,Taco,230,40,Cash,4,No,1/3/2023,Zone 2,Slow
3899,619,Burger Town,Sushi,230,20,Cash,4,No,2/10/2023,Zone 2,Fast
1194,463,Pizza Hub,Burger,300,20,Wallet,5,No,3/2/2023,Zone 3,Fast
5142,650,Sushi Place,Burger,300,20,Wallet,4,Yes,1/24/2023,Zone 3,Fast
3723,786,Taco Land,Biryani,230,25,Cash,2,Yes,2/27/2023,Zone 2,Fast
1172,111,Pizza Hub,Biryani,230,20,Card,1,No,2/16/2023,Zone 2,Fast
2197,197,Pizza Hub,Taco,300,40,Cash,5,No,2/21/2023,Zone 2,Slow
4953,514,Pizza Hub,Taco,200,45,Wallet,3,Yes,1/29/2023,Zone 1,Slow
4198,623,Pizza Hub,Pizza,250,25,Cash,4,Yes,3/17/2023,Zone 1,Fast
1307,140,Biryani House,Biryani,200,45,Wallet,1,Yes,3/23/2023,Zone 1,Slow
5160,893,Biryani House,Biryani,230,25,Wallet,3,Yes,1/1/2023,Zone 1,Fast
5199,150,Biryani House,Biryani,400,20,Wallet,3,No,3/29/2023,Zone 3,Fast
5971,448,Pizza Hub,Biryani,260,45,Wallet,4,No,1/5/2023,Zone 3,Slow
5531,495,Biryani House,Biryani,250,40,Wallet,2,No,1/21/2023,Zone 1,Slow
1479,334,Taco Land,Burger,260,25,Cash,4,No,3/21/2023,Zone 1,Fast
1175,920,Sushi Place,Biryani,230,20,Card,3,Yes,3/1/2023,Zone 3,Fast
3817,151,Taco Land,Pizza,400,50,Wallet,4,Yes,1/24/2023,Zone 2,Slow
1502,124,Burger Town,Taco,400,40,Wallet,3,No,2/19/2023,Zone 3,Slow
3161,144,Burger Town,Burger,300,25,Card,5,Yes,2/27/2023,Zone 2,Fast
3971,152,Biryani House,Burger,230,20,Card,3,No,2/12/2023,Zone 1,Fast
1728,116,Pizza Hub,Burger,300,35,Cash,4,No,3/19/2023,Zone 2,Slow
5618,855,Biryani House,Taco,400,45,Card,3,No,1/29/2023,Zone 2,Slow
1792,760,Biryani House,Taco,400,45,Wallet,2,Yes,3/16/2023,Zone 3,Slow
4774,117,Biryani House,Biryani,300,20,Wallet,4,No,1/17/2023,Zone 2,Fast
4558,835,Pizza Hub,Pizza,400,50,Wallet,4,Yes,2/1/2023,Zone 2,Slow
2341,267,Pizza Hub,Taco,400,45,Card,2,No,1/10/2023,Zone 2,Slow
3214,896,Biryani House,Biryani,400,35,Cash,4,Yes,2/17/2023,Zone 1,Slow
2938,930,Pizza Hub,Pizza,260,30,Card,5,No,1/17/2023,Zone 2,Fast
5609,228,Pizza Hub,Burger,300,30,Wallet,3,No,2/13/2023,Zone 3,Fast
2706,327,Biryani House,Pizza,400,30,Cash,2,Yes,3/29/2023,Zone 1,Fast
4059,987,Biryani House,Pizza,260,25,Cash,2,No,2/6/2023,Zone 2,Fast
3490,634,Burger Town,Biryani,230,35,Wallet,2,No,1/6/2023,Zone 3,Slow
4495,990,Sushi Place,Burger,400,50,Card,1,No,3/23/2023,Zone 2,Slow
1959,363,Sushi Place,Sushi,230,30,Cash,4,No,1/24/2023,Zone 3,Fast
5977,319,Taco Land,Pizza,260,20,Wallet,4,Yes,1/14/2023,Zone 2,Fast
2930,478,Taco Land,Biryani,230,60,Cash,1,No,1/18/2023,Zone 3,Slow
2804,325,Burger Town,Biryani,300,45,Card,3,No,1/9/2023,Zone 2,Slow
3268,880,Burger Town,Biryani,230,30,Cash,2,No,3/23/2023,Zone 2,Fast
2903,762,Sushi Place,Burger,250,30,Card,3,No,1/20/2023,Zone 2,Fast
2470,577,Pizza Hub,Pizza,230,50,Card,2,Yes,3/20/2023,Zone 1,Slow
2431,886,Pizza Hub,Sushi,230,45,Wallet,2,No,1/31/2023,Zone 2,Slow
4182,975,Biryani House,Biryani,300,40,Card,2,No,1/7/2023,Zone 1,Slow
5748,278,Biryani House,Biryani,260,20,Wallet,3,No,1/23/2023,Zone 1,Fast
5050,379,Biryani House,Biryani,250,40,Cash,2,Yes,1/28/2023,Zone 1,Slow
4101,633,Biryani House,Taco,230,45,Wallet,2,No,2/10/2023,Zone 1,Slow
3298,474,Biryani House,Taco,250,30,Card,5,No,3/16/2023,Zone 3,Fast
4326,708,Biryani House,Biryani,300,45,Wallet,2,Yes,2/17/2023,Zone 2,Slow
2270,201,Taco Land,Pizza,230,40,Card,1,No,3/13/2023,Zone 1,Slow
4173,157,Taco Land,Pizza,250,50,Card,4,No,1/15/2023,Zone 1,Slow
3340,447,Taco Land,Pizza,400,20,Cash,4,No,1/21/2023,Zone 1,Fast
2016,499,Biryani House,Taco,400,40,Cash,3,Yes,1/20/2023,Zone 2,Slow
2709,638,Pizza Hub,Pizza,250,30,Wallet,4,Yes,2/22/2023,Zone 2,Fast
3320,811,Pizza Hub,Pizza,400,20,Wallet,5,No,1/31/2023,Zone 1,Fast
1830,470,Pizza Hub,Sushi,400,20,Card,1,No,3/11/2023,Zone 1,Fast
4690,797,Taco Land,Pizza,260,40,Card,1,No,3/13/2023,Zone 1,Slow
4692,646,Biryani House,Taco,260,40,Card,1,No,2/20/2023,Zone 1,Slow
4213,587,Pizza Hub,Pizza,260,40,Cash,4,Yes,2/14/2023,Zone 3,Slow
4598,572,Biryani House,Biryani,250,35,Cash,3,Yes,1/1/2023,Zone 1,Slow
1460,699,Burger Town,Pizza,260,25,Wallet,2,No,2/27/2023,Zone 1,Fast
4049,937,Pizza Hub,Biryani,400,20,Wallet,3,No,1/12/2023,Zone 2,Fast
3162,958,Sushi Place,Burger,260,35,Card,3,Yes,3/20/2023,Zone 3,Slow
5361,147,Taco Land,Taco,230,35,Wallet,3,No,1/11/2023,Zone 2,Slow
2875,924,Taco Land,Pizza,250,20,Card,5,No,1/29/2023,Zone 3,Fast
2110,448,Taco Land,Pizza,250,40,Cash,5,No,2/14/2023,Zone 3,Slow
1520,696,Pizza Hub,Pizza,400,40,Wallet,3,No,3/23/2023,Zone 2,Slow
5124,883,Sushi Place,Burger,230,45,Cash,5,Yes,2/11/2023,Zone 2,Slow
2337,663,Taco Land,Burger,260,40,Card,3,No,3/18/2023,Zone 1,Slow
4068,299,Pizza Hub,Biryani,260,45,Card,4,Yes,1/17/2023,Zone 1,Slow
3136,923,Burger Town,Pizza,400,50,Card,3,Yes,2/6/2023,Zone 2,Slow
1802,738,Biryani House,Biryani,250,40,Wallet,5,Yes,1/8/2023,Zone 2,Slow
3849,534,Biryani House,Taco,300,40,Cash,1,No,2/19/2023,Zone 1,Slow
3477,181,Biryani House,Biryani,350,25,Wallet,5,No,1/5/2023,Zone 3,Fast
1876,933,Burger Town,Biryani,230,20,Card,3,Yes,1/28/2023,Zone 1,Fast
4467,921,Taco Land,Biryani,230,40,Card,1,No,1/14/2023,Zone 2,Slow
5015,246,Biryani House,Burger,350,35,Wallet,5,No,3/11/2023,Zone 3,Slow
2497,165,Pizza Hub,Biryani,300,35,Card,2,No,3/12/2023,Zone 3,Slow
5801,447,Burger Town,Pizza,230,30,Card,2,Yes,3/20/2023,Zone 1,Fast
4838,125,Pizza Hub,Pizza,250,45,Wallet,3,Yes,3/5/2023,Zone 2,Slow
3964,524,Biryani House,Burger,250,20,Wallet,3,Yes,1/9/2023,Zone 1,Fast
5220,264,Burger Town,Taco,400,50,Card,4,Yes,2/11/2023,Zone 1,Slow
2009,427,Pizza Hub,Burger,260,40,Cash,1,No,2/8/2023,Zone 2,Slow
2051,230,Burger Town,Taco,250,20,Cash,4,No,1/2/2023,Zone 1,Fast
2212,693,Taco Land,Pizza,260,35,Wallet,5,No,2/1/2023,Zone 2,Slow
3814,488,Burger Town,Burger,400,35,Card,5,No,3/3/2023,Zone 1,Slow
1857,742,Burger Town,Biryani,260,35,Cash,2,No,1/2/2023,Zone 3,Slow
1412,784,Pizza Hub,Burger,400,25,Card,4,No,1/17/2023,Zone 3,Fast
4349,394,Pizza Hub,Taco,350,25,Card,2,No,2/19/2023,Zone 3,Fast
2575,886,Biryani House,Biryani,400,45,Card,4,Yes,3/8/2023,Zone 3,Slow
5197,598,Pizza Hub,Taco,400,20,Card,1,Yes,2/22/2023,Zone 1,Fast
3438,834,Pizza Hub,Pizza,300,20,Wallet,5,Yes,1/23/2023,Zone 3,Fast
5588,824,Pizza Hub,Biryani,400,60,Card,2,Yes,2/22/2023,Zone 1,Slow
1834,365,Burger Town,Taco,300,35,Card,3,No,3/29/2023,Zone 1,Slow
3229,717,Pizza Hub,Biryani,260,30,Card,1,No,1/23/2023,Zone 3,Fast
1539,771,Taco Land,Taco,400,20,Cash,1,Yes,1/5/2023,Zone 1,Fast
5808,262,Taco Land,Biryani,230,30,Card,4,Yes,2/6/2023,Zone 1,Fast
3501,996,Pizza Hub,Burger,260,25,Card,1,Yes,2/1/2023,Zone 2,Fast
2276,142,Taco Land,Sushi,260,25,Wallet,4,No,3/26/2023,Zone 1,Fast
3973,168,Taco Land,Pizza,230,40,Card,1,No,2/23/2023,Zone 1,Slow
5628,418,Pizza Hub,Burger,400,20,Card,3,Yes,2/17/2023,Zone 1,Fast
1308,111,Sushi Place,Biryani,300,50,Wallet,4,No,2/26/2023,Zone 1,Slow
1123,439,Pizza Hub,Pizza,400,50,Wallet,3,Yes,2/14/2023,Zone 1,Slow
1303,102,Biryani House,Biryani,250,40,Cash,2,Yes,3/9/2023,Zone 3,Slow
4719,315,Pizza Hub,Biryani,300,45,Card,1,No,1/23/2023,Zone 1,Slow
4853,923,Biryani House,Taco,230,50,Card,3,Yes,1/29/2023,Zone 3,Slow
2095,435,Burger Town,Pizza,250,40,Card,2,No,1/14/2023,Zone 2,Slow
2107,336,Sushi Place,Sushi,250,60,Card,1,No,2/9/2023,Zone 3,Slow
3817,887,Taco Land,Pizza,300,40,Cash,4,Yes,2/12/2023,Zone 3,Slow
3628,620,Taco Land,Sushi,400,60,Card,2,No,2/4/2023,Zone 2,Slow
3255,311,Pizza Hub,Burger,350,35,Wallet,2,No,3/10/2023,Zone 2,Slow
3863,645,Burger Town,Sushi,350,20,Card,1,No,1/27/2023,Zone 3,Fast
3053,997,Biryani House,Biryani,400,35,Card,4,No,2/24/2023,Zone 3,Slow
1250,216,Pizza Hub,Sushi,250,25,Card,1,No,2/20/2023,Zone 1,Fast
3701,368,Biryani House,Taco,230,45,Cash,4,No,2/28/2023,Zone 3,Slow
